id,name,rank,ancestor
11672482542163519584,Orthoreovirus,Genus,9796809150541823076
5529715125402291143,Orthoretrovirinae,Subfamily,2890171632337925128
17048018001892586995,Orthorubulavirus,Genus,1443020950810692752
13222894691787520042,Orthotospovirus,Genus,2302647615086199236
17393620141871125402,Oryzavirus,Genus,9796809150541823076
15166021596187115987,Oscivirus,Genus,9173725076793168738
17143958646573880840,Oshimavirus,Genus,11899485691544492006
817152546991936519,Oslovirus,Genus,16078367189923652152
4577311551787446748,Ostreavirus,Genus,13173295696932644972
5584841039676455912,Otagovirus,Genus,6981333651723785547
8705878498874152495,Ounavirinae,Subfamily,6981333651723785547
12966749901037743925,Ourmiavirus,Genus,17307843662023648295
4262804056583084625,Ovaliviridae,Family,
11654657565703239555,Pacuvirus,Genus,17961608229329047244
6655550948181280197,Pagevirus,Genus,11209872574396414561
11878650504203891627,Paguronivirus,Genus,1403482309433794031
15039713449830787872,Pahexavirus,Genus,11899485691544492006
9190064572687570235,Pakpunavirus,Genus,6981333651723785547
18318699372769082106,Pamexvirus,Genus,11899485691544492006
14620386658699755052,Panicovirus,Genus,7641791751908040520
15069576067989287302,Papanivirus,Genus,4599195356974050869
13564020192813089715,Papillomaviridae,Family,
3528193346249440849,Papyrusvirus,Genus,11899485691544492006
12041750648143487779,Paraavulavirus,Genus,4418755906242444372
11572708849693708725,Paramyxoviridae,Family,8668787291196176510
16818690444336547865,Parapoxvirus,Genus,6783648483763109209
16560008208503865163,Pararubulavirus,Genus,1443020950810692752
597059411816050812,Parechovirus,Genus,9173725076793168738
16258601861311703440,Partitiviridae,Family,4599195356974050869
5903562871146559397,Parvoviridae,Family,
6801232604245579054,Parvovirinae,Subfamily,5903562871146559397
13790075039485723578,Pasivirus,Genus,9173725076793168738
5891126616331743493,Passerivirus,Genus,9173725076793168738
5572052536941210599,Patiencevirus,Genus,11899485691544492006
17194275184494749471,Pbi1virus,Genus,11899485691544492006
1914127380919554140,Pbunavirus,Genus,6981333651723785547
9919998938060713766,Pclasvirinae,Subfamily,11899485691544492006
13043354667817605233,Peatvirus,Genus,6981333651723785547
5783992456835081775,Pecentumvirus,Genus,6656583556791549009
15695393408615139667,Pecluvirus,Genus,18085018783544661959
6699794426564414484,Pedacovirus,Subgenus,5576532240118440814
16050403317570747691,Pedartevirus,Subgenus,5302521214166677585
913336958826426211,Peduovirinae,Subfamily,6981333651723785547
9530644917813438579,Peduovirus,Genus,913336958826426211
7304300144966558187,Pegivirus,Genus,4237948662842019011
6135384258613283956,Pegunavirus,Genus,5088620819186566925
11118297415012621727,Pelamoviroid,Genus,4120786656085320012
4769107770577629676,Pelarspovirus,Genus,7641791751908040520
11246978459876561560,Penstyldensovirus,Genus,3836539344103040063
708228532391320429,Pepyhexavirus,Genus,11899485691544492006
8974025460661262227,Percavirus,Genus,4779288345307850408
18425008009959541341,Perhabdovirus,Genus,3133221597971588990
17961608229329047244,Peribunyaviridae,Family,12509380156458637060
16119661007918079046,Perisivirus,Genus,11209872574396414561
10169718770674038687,Permutotetraviridae,Family,4599195356974050869
658030368033117016,Peropuvirus,Genus,15558211591385496807
16599560418589500435,Pestivirus,Genus,4237948662842019011
10620622326536306966,Petuvirus,Genus,7951137831445856151
9387155693798518865,Phaeovirus,Genus,17504659380790710371
5293832028544918649,Phasivirus,Genus,17862316860476623601
8587679391642047819,Phasmaviridae,Family,12509380156458637060
10418854656029911829,Phayoncevirus,Genus,9919998938060713766
17862316860476623601,Phenuiviridae,Family,12509380156458637060
8225043515105961624,Phicbkvirus,Genus,11899485691544492006
11626632167859963419,Phietavirus,Genus,11899485691544492006
10918646735611209256,Phifelvirus,Genus,11899485691544492006
9183627332343176802,Phikmvvirus,Genus,13920357621781878741
9676447669435207748,Phikzvirus,Genus,6981333651723785547
497249650119418939,Phimunavirus,Genus,13920357621781878741
16591487864302222868,Phipapillomavirus,Genus,16183199706657812616
12718024555968101030,Phlebovirus,Genus,17862316860476623601
17504659380790710371,Phycodnaviridae,Family,
12875872007766848272,Phytoreovirus,Genus,5726418900326130787
6659487001067940645,Picobirnaviridae,Family,4599195356974050869
751252966951979702,Picobirnavirus,Genus,6659487001067940645
3950678496578732275,Picornavirales,Order,4599195356974050869
9173725076793168738,Picornaviridae,Family,3950678496578732275
4495057451346653814,Picovirinae,Subfamily,11209872574396414561
11532188945679002867,Pidchovirus,Genus,17862316860476623601
13980755248951755895,Pikminvirus,Genus,11899485691544492006
8801641105088662485,Pimfabavirus,Subgenus,3951983930982568717
15735862505395766781,Pipapillomavirus,Genus,16183199706657812616
8078073658081680526,Pipefishvirus,Genus,5088620819186566925
14724809888891670586,Piscanivirinae,Subfamily,13116799286279811139
16701500094355577377,Piscihepevirus,Genus,1109207868109995292
18035933663653445771,Plaisancevirus,Genus,6981333651723785547
13431723363021896590,Plasmaviridae,Family,
11898149653933373076,Plasmavirus,Genus,13431723363021896590
2777499163149760380,Platypuvirus,Genus,9252919582085191391
4269301866849716836,Plectrovirus,Genus,13376346387476522213
5161781648906199824,Pleolipoviridae,Family,
17458345276868292373,Plotvirus,Genus,8107098992902607309
7551782336102335778,Pneumoviridae,Family,8668787291196176510
4891444399637431885,Poacevirus,Genus,13303972034921547361
11209872574396414561,Podoviridae,Family,4688094981225374454
8370097475608053549,Poecivirus,Genus,9173725076793168738
3195750728407008260,Polemovirus,Genus,3773381250069523480
17477599944273327614,Polerovirus,Genus,15178271359064807179
12356243695190804019,Pollyceevirus,Genus,13920357621781878741
7581165694930837075,Polybotosvirus,Genus,6981333651723785547
15890930991667567221,Polycipiviridae,Family,3950678496578732275
8227318233234027167,Polydnaviridae,Family,
3444836407271603922,Polyomaviridae,Family,
12052524508180452239,Polyploviricotina,Subphylum,4210554835759434063
495183684763268827,Pomovirus,Genus,18085018783544661959
18365238038317291259,Popoffvirus,Genus,6981333651723785547
6867322190985530947,Porprismacovirus,Genus,11779144519341771119
7569211200287679827,Portogloboviridae,Family,
11583583646143606283,Pospiviroid,Genus,13624434808369134409
13624434808369134409,Pospiviroidae,Family,4599195356974050869
942622064857565623,Potamipivirus,Genus,9173725076793168738
13610103632792310671,Potexvirus,Genus,9252919582085191391
13303972034921547361,Potyviridae,Family,4599195356974050869
1136195281546966629,Potyvirus,Genus,13303972034921547361
9311634218326922615,Poushouvirus,Genus,11899485691544492006
17160833929784832207,Poxviridae,Family,
15719829943814401420,Pradovirus,Genus,13920357621781878741
2437302064751097746,Prasinovirus,Genus,17504659380790710371
9559686148927818192,Pregotovirus,Genus,3482742640382782007
16253904709896592424,Priunavirus,Genus,11899485691544492006
11499039116321454632,Proboscivirus,Genus,2260472442407195595
7641791751908040520,Procedovirinae,Subfamily,6082525920936141749
4878544860878245840,Prosimiispumavirus,Genus,18063744080116597952
6058148601961311238,Protobacilladnavirus,Genus,13671345239751610901
17900947575809537097,Protoparvovirus,Genus,6801232604245579054
18086031978429968215,Prunevirus,Genus,17725665337956966886
16994807267698148293,Prymnesiovirus,Genus,17504659380790710371
2119993886515331032,Przondovirus,Genus,13920357621781878741
2149448538134510027,Psavirus,Genus,11899485691544492006
10060636315624882657,Pseudoviridae,Family,3993546652259395590
7077313085476510647,Pseudovirus,Genus,10060636315624882657
1865033054899330546,Psimunavirus,Genus,11899485691544492006
3559855904778314450,Psipapillomavirus,Genus,16183199706657812616
4042571761829306264,Pulverervirus,Genus,11899485691544492006
6814154884227639882,Punavirus,Genus,6981333651723785547
12065423865341309613,Qinviridae,Family,9690789381417537723
6851450959916712797,Quadriviridae,Family,4599195356974050869
13969279326604729405,Quadrivirus,Genus,6851450959916712797
9980355868061083268,Quaranjavirus,Genus,10373798200058817885
7721039907064015776,Quinvirinae,Subfamily,12344803535372731225
5559713252523400818,Rabovirus,Genus,9173725076793168738
11187230306485451448,Radnorvirus,Genus,6981333651723785547
11577290392602734384,Rafivirus,Genus,9173725076793168738
7848958100167012501,Ranavirus,Genus,11222979088855428697
14506764822691562782,Raphidovirus,Genus,17504659380790710371
9706152888458022959,Rauchvirus,Genus,11209872574396414561
16172737348953131541,Ravinvirus,Genus,11899485691544492006
9630575191621282220,Recovirus,Genus,2875031948932567723
1022738917947898614,Redivirus,Genus,2377814816806631057
772061926745349689,Regressovirinae,Subfamily,6082525920936141749
18222189515458285112,Remotovirinae,Subfamily,13116799286279811139
12206992487727461705,Renitovirus,Subgenus,14328989588501509661
6341556440891152314,Reoviridae,Family,4599195356974050869
18143466630973939115,Repantavirinae,Subfamily,11677197057783500794
14458148783103143034,Reptarenavirus,Genus,15119277073868322277
16897556572060967758,Reptillovirus,Genus,18143466630973939115
11438753381875852313,Rerduovirus,Genus,11899485691544492006
13608958030302741502,Respirovirus,Genus,16306351437601072747
2890171632337925128,Retroviridae,Family,3993546652259395590
14523165595167619819,Reyvirus,Genus,17003941844202054856
3133221597971588990,Rhabdoviridae,Family,8668787291196176510
15809174302643997219,Rhadinovirus,Genus,4779288345307850408
11209764469389867489,Rhinacovirus,Subgenus,5576532240118440814
14922894111463855771,Rhizidiovirus,Genus,
15857055837671877081,Rhopapillomavirus,Genus,16183199706657812616
4599195356974050869,Riboviria,Realm,
15381639853221362810,Rigallicvirus,Genus,11899485691544492006
12779289869129991611,Rimavirus,Genus,11899485691544492006
9205629841822759988,Ripduovirus,Genus,6981333651723785547
2189941469343428271,Risingsunvirus,Genus,6981333651723785547
13211770743188890792,Robigovirus,Genus,7721039907064015776
5515202761650848881,Rogunavirus,Genus,16470586083060068953
18298045245309896779,Ronidovirineae,Suborder,16290532738832004111
18061578758466737946,Roniviridae,Family,18298045245309896779
4739534652496322964,Rosadnavirus,Genus,7951137831445856151
11945649498143104371,Rosavirus,Genus,9173725076793168738
1110064573454629497,Rosebushvirus,Genus,5088620819186566925
4788638071428792065,Rosenblumvirus,Genus,4495057451346653814
16036531062885071640,Roseolovirus,Genus,2260472442407195595
5595550149623763488,Rotavirus,Genus,5726418900326130787
14520472275121003372,Roufvirus,Genus,11899485691544492006
12606631110327728698,Roymovirus,Genus,13303972034921547361
13981374512949800702,Roypretovirus,Subgenus,9559686148927818192
6240432167760424237,Rtpvirus,Genus,16470586083060068953
9980849463933007971,Rubivirus,Genus,18129869216944208694
1443020950810692752,Rubulavirinae,Subfamily,11572708849693708725
5003117958867045739,Rudiviridae,Family,16876852888012224617
15939853944532087361,Rudivirus,Genus,5003117958867045739
11802869613917927548,Rymovirus,Genus,13303972034921547361
14448562469538624924,Sadwavirus,Genus,17019818600382113976
1668162711134127181,Saetivirus,Genus,13376346387476522213
14585243717369021729,Sakobuvirus,Genus,9173725076793168738
3835774297050356537,Salasvirus,Genus,4495057451346653814
6995919872072589371,Salemvirus,Genus,16306351437601072747
2224918838977202891,Salisharnavirus,Genus,17995986393581383695
9624264497839412521,Salivirus,Genus,9173725076793168738
12315186717422641638,Salmonivirus,Genus,5794235181229681054
8795151777073038903,Salnivirus,Subgenus,7886784857473460489
1975145671020897159,Salovirus,Genus,2875031948932567723
6446580427725162720,Salterprovirus,Genus,
15772557857266683030,Samistivirus,Genus,11899485691544492006
2882942692440436545,Samunavirus,Genus,11899485691544492006
17106517880297370310,Sanematovirus,Subgenus,16391212710784083453
431111214370979402,Sanovirus,Genus,11899485691544492006
11242953171285242951,Sapelovirus,Genus,9173725076793168738
4314654250864762067,Saphexavirus,Genus,11899485691544492006
15270347089660705839,Sapovirus,Genus,2875031948932567723
15800028359054000741,Sarbecovirus,Subgenus,14936425639880413637
2710929573967538550,Sarthroviridae,Family,4599195356974050869
5416815481888152285,Sasvirus,Genus,11899485691544492006
7178167475638181878,Saundersvirus,Genus,11899485691544492006
17236954867146843283,Sawastrivirus,Genus,8587679391642047819
423283710670848210,Scapunavirus,Genus,11899485691544492006
11716471603880394429,Schizotequatrovirus,Genus,12590238617013355061
11265250710198236133,Schmidvirus,Genus,11209872574396414561
12824035477989897670,Sclerodarnavirus,Genus,9252919582085191391
4412572436342468125,Sclerotimonavirus,Genus,8972825025893106246
9919382613749225478,Scleroulivirus,Genus,17307843662023648295
15327575536112302590,Scutavirus,Genus,13681533864503273615
14177186428384413623,Seadornavirus,Genus,5726418900326130787
16459844063899621974,Secondpapillomavirinae,Subfamily,13564020192813089715
17019818600382113976,Secoviridae,Family,3950678496578732275
16391212710784083453,Sectovirus,Genus,3482742640382782007
5726418900326130787,Sedoreovirinae,Subfamily,6341556440891152314
9790817991220175469,Semotivirus,Genus,143130718805344677
11385846622193401851,Senecavirus,Genus,9173725076793168738
9662279027126339579,Seoulvirus,Genus,6981333651723785547
335546541882800963,Septimatrevirus,Genus,11899485691544492006
18431977045690503048,Sepunavirus,Genus,486764193633522472
16078367189923652152,Sepvirinae,Subfamily,11209872574396414561
13251030284709613729,Sequivirus,Genus,17019818600382113976
1418447870769409576,Serpentovirales,Order,13095677678916512609
3482742640382782007,Serpentovirinae,Subfamily,13116799286279811139
2990546878233492648,Sertoctavirus,Genus,16470586083060068953
15691085837927046060,Setracovirus,Subgenus,5576532240118440814
13312052555381886876,Seunavirus,Genus,13710275977068362380
15357658400401407975,Seuratvirus,Genus,11899485691544492006
8379666397717276229,Sextaecvirus,Genus,11899485691544492006
1747686605566699047,Shalavirus,Genus,6981333651723785547
17225467701650375964,Shanbavirus,Genus,9173725076793168738
10770935235865456386,Shangavirus,Genus,17961608229329047244
15071178757618597867,Shaspivirus,Genus,12522700274631985280
187397212791680521,Sheartevirus,Subgenus,14827039765765811864
7086610332741487648,Shilevirus,Genus,15849493427422208995
10273776220405139328,Siadenovirus,Genus,12220053415754138688
11108575325129338194,Sicinivirus,Genus,9173725076793168738
16950695142092863306,Sigmapapillomavirus,Genus,16183199706657812616
9597386541265749297,Sigmavirus,Genus,3133221597971588990
5704181161341405364,Silviavirus,Genus,486764193633522472
2365215489606625436,Simarterivirinae,Subfamily,5139298484441750216
9831022008729090527,Simiispumavirus,Genus,18063744080116597952
6024299186616667812,Siminovitchvirus,Genus,8998846092613679800
17120343481291937008,Simplexvirus,Genus,13681533864503273615
466318050362172914,Sinaivirus,Genus,4599195356974050869
14687203463162963153,Sinsheimervirus,Genus,2289802452860932726
11899485691544492006,Siphoviridae,Family,4688094981225374454
9068065103071893467,Sirevirus,Genus,10060636315624882657
2944077248107382300,Sitaravirus,Genus,11899485691544492006
18384535147266661803,Skunavirus,Genus,11899485691544492006
1914266898482366386,Slashvirus,Genus,11899485691544492006
2194279270708383380,Slopekvirus,Genus,12590238617013355061
11779144519341771119,Smacoviridae,Family,
6285890849347532052,Smoothievirus,Genus,11899485691544492006
1003631079022046526,Sobemovirus,Genus,3773381250069523480
9904423643350140184,Socyvirus,Genus,10541466606234246798
12870288000828485580,Sogarnavirus,Genus,17995986393581383695
3773381250069523480,Solemoviridae,Family,4599195356974050869
15403005467734689695,Solendovirus,Genus,7951137831445856151
7112104973663997127,Solinviviridae,Family,4599195356974050869
16159569744521802690,Sophoyesatellite,Genus,16372131080817766316
11407295005608656422,Sopolycivirus,Genus,15890930991667567221
3609339692704147785,Soupsvirus,Genus,11899485691544492006
686006964719518380,Sourvirus,Genus,11899485691544492006
8154287353063175159,Soymovirus,Genus,7951137831445856151
4278399036011626914,Spbetavirus,Genus,11899485691544492006
9703158791805727021,Sphaerolipoviridae,Family,
9796809150541823076,Spinareovirinae,Subfamily,6341556440891152314
8483946233463262563,Spiraviridae,Family,
6208779578076590520,Spiromicrovirus,Genus,17563753348456800606
8998846092613679800,Spounavirinae,Subfamily,9876254772256443932
7404385858484255638,Sprivivirus,Genus,3133221597971588990
18063744080116597952,Spumaretrovirinae,Subfamily,2890171632337925128
8438418222471928267,Sputnikvirus,Genus,18083481816006113399
7873738967687795505,Sripuvirus,Genus,3133221597971588990
7414731742151297944,Stanholtvirus,Genus,11899485691544492006
12822829901964580403,Steinhofvirus,Genus,11899485691544492006
10194356142706804512,Striavirus,Genus,18290894650288237378
7677162069844302492,Striwavirus,Genus,12522700274631985280
17687570618659999333,Subclovsatellite,Genus,16372131080817766316
9191790758154613190,Sugarlandvirus,Genus,11899485691544492006
13206277326816201535,Suipoxvirus,Genus,6783648483763109209
11817880188767183464,Sunshinevirus,Genus,13424418868144189626
13424418868144189626,Sunviridae,Family,8668787291196176510
9292767933670519514,Suspvirus,Genus,8705878498874152495
3275531637152303362,Svunavirus,Genus,6981333651723785547
5749710699846667709,Synodonvirus,Genus,15906858783394535581
12849646732751761503,Tabernariusvirus,Genus,11209872574396414561
16040597841903439392,Tankvirus,Genus,11899485691544492006
14538157777347483877,Tapwovirus,Genus,10541466606234246798
5174914233372293927,Taupapillomavirus,Genus,16183199706657812616
6892049332686362364,Tectiviridae,Family,
13641124010220078495,Tegacovirus,Subgenus,5576532240118440814
6770694724919132263,Tegunavirus,Genus,6981333651723785547
7417193544447628932,Tenuivirus,Genus,17862316860476623601
4717856004790612681,Tepovirus,Genus,17725665337956966886
9957678554592788809,Tequatrovirus,Genus,12590238617013355061
12815941887766475572,Tequintavirus,Genus,11899485691544492006
16854945042964891770,Teschovirus,Genus,9173725076793168738
13024704564050121517,Teseptimavirus,Genus,13920357621781878741
15129394757955233812,Tetraparvovirus,Genus,6801232604245579054
12590238617013355061,Tevenvirinae,Subfamily,6981333651723785547
2353342715362303603,Thamnovirus,Genus,18290894650288237378
3610350167850839400,Thetaarterivirus,Genus,2365215489606625436
8285413186299475937,Thetapapillomavirus,Genus,16183199706657812616
4312250721117457732,Thetatorquevirus,Genus,726055528227582715
5879640763770014653,Thogotovirus,Genus,10373798200058817885
16034949642754946263,Thornevirus,Genus,6981333651723785547
3552146816064183979,Thottimvirus,Genus,12771805596702708285
13888696275484536452,Tiamatvirinae,Subfamily,12758403923039509403
14584852048808438171,Tibrovirus,Genus,3133221597971588990
418345810779153214,Tidunavirus,Genus,6981333651723785547
8483825309467239097,Tijeunavirus,Genus,6981333651723785547
14892157980694083555,Tilapinevirus,Genus,2889077483867760485
6529864078093158492,Tilitovirus,Subgenus,4688201230998112972
1213791787533737731,Timquatrovirus,Genus,11899485691544492006
16798953682539196247,Tinduovirus,Genus,11899485691544492006
14449240795954494671,Tipravirus,Subgenus,18392780614859844334
4688201230998112972,Tiruvirus,Genus,3482742640382782007
7523940760974908682,Titanvirus,Genus,11899485691544492006
425525702611076116,Tlsvirus,Genus,16470586083060068953
9795890199594565100,Tobamovirus,Genus,18085018783544661959
13116799286279811139,Tobaniviridae,Family,752756353623155214
8020212479743825652,Tobravirus,Genus,18085018783544661959
4325012553040563742,Togaviridae,Family,4599195356974050869
2776071201607396323,Tolecusatellitidae,Family,
6082525920936141749,Tombusviridae,Family,4599195356974050869
9241128713619647828,Tombusvirus,Genus,7641791751908040520
14181754752490564401,Topocuvirus,Genus,5393585986258875724
6237200650215201416,Torchivirus,Genus,9173725076793168738
752756353623155214,Tornidovirineae,Suborder,16290532738832004111
10742522621414398944,Torovirinae,Subfamily,13116799286279811139
14328989588501509661,Torovirus,Genus,10742522621414398944
5854031711878681146,Torradovirus,Genus,17019818600382113976
3708334609440120245,Tortellinivirus,Genus,11899485691544492006
2302647615086199236,Tospoviridae,Family,12509380156458637060
12705355343577284403,Totiviridae,Family,4599195356974050869
18171417253647790743,Totivirus,Genus,12705355343577284403
10302879202574126144,Tottorivirus,Genus,9173725076793168738
7941244250880636406,Toursvirus,Genus,10189470729361874272
7822382871559601507,Traversvirus,Genus,16078367189923652152
12710749600913858085,Treisdeltapapillomavirus,Genus,16183199706657812616
11861675260623614689,Treisepsilonpapillomavirus,Genus,16183199706657812616
436171700300582148,Treisetapapillomavirus,Genus,16183199706657812616
2514811556847641822,Treisiotapapillomavirus,Genus,16183199706657812616
5451145990666930365,Treiskappapapillomavirus,Genus,16183199706657812616
14818917176271853696,Treisthetapapillomavirus,Genus,16183199706657812616
9038097665492631822,Treiszetapapillomavirus,Genus,16183199706657812616
10568706381492765197,Tremovirus,Genus,9173725076793168738
6976546250120405911,Triatovirus,Genus,17141231313971995675
1204253809651348336,Triavirus,Genus,11899485691544492006
12137862002975584599,Trichomonasvirus,Genus,12705355343577284403
16870349089704296066,Trichovirus,Genus,17725665337956966886
14904492363991856892,Trigintaduovirus,Genus,11899485691544492006
18073101043486853119,Trinavirus,Genus,11899485691544492006
12943886604252119335,Trippvirus,Genus,11899485691544492006
6946162624092824948,Tristromaviridae,Family,
3913834954215713583,Tritimovirus,Genus,13303972034921547361
17725665337956966886,Trivirinae,Subfamily,12344803535372731225
3916824863123237299,Tsarbombavirus,Genus,17142241886798852974
2761604121611718735,Tulanevirus,Genus,6981333651723785547
16470586083060068953,Tunavirinae,Subfamily,11899485691544492006
9084087993581645731,Tunavirus,Genus,16470586083060068953
9875700299438110165,Tungrovirus,Genus,7951137831445856151
14051909726371773237,Tunicanivirinae,Subfamily,8147911569811329365
10467312246737656349,Tupavirus,Genus,3133221597971588990
5146978648612237837,Turncurtovirus,Genus,5393585986258875724
15480330777662443329,Turrinivirus,Genus,12716917149244787940
3638453545164749235,Turriviridae,Family,
486764193633522472,Twortvirinae,Subfamily,9876254772256443932
16240112016979929178,Twortvirus,Genus,486764193633522472
9273559344484886709,Tymovirales,Order,4599195356974050869
106554594235062669,Tymoviridae,Family,9273559344484886709
3579298298378212101,Tymovirus,Genus,106554594235062669
10884438778217596913,Uetakevirus,Genus,11209872574396414561
11764287544500578084,Umbravirus,Genus,18279497026439264526
13273851171036875126,Unahavirus,Genus,11899485691544492006
16551336516177386146,Unaquatrovirus,Genus,9686494161761697151
17639473015261832028,Upsilonpapillomavirus,Genus,16183199706657812616
12568482725227802229,Valovirus,Genus,2875031948932567723
1799556572161908778,Variarterivirinae,Subfamily,5139298484441750216
15857823287390814238,Varicellovirus,Genus,13681533864503273615
7981989737070389928,Varicosavirus,Genus,3133221597971588990
12851948695528695867,Vegasvirus,Genus,11899485691544492006
3004645790557646288,Velarivirus,Genus,9548093120345816919
9929406351147532575,Vendettavirus,Genus,11899485691544492006
13710275977068362380,Vequintavirinae,Subfamily,6981333651723785547
6563655917281846600,Vequintavirus,Genus,13710275977068362380
12872612182937637315,Vesiculovirus,Genus,3133221597971588990
4149568366867149196,Vesivirus,Genus,2875031948932567723
2229066884182876391,Vespertiliovirus,Genus,13376346387476522213
10799543763168747800,Vhmlvirus,Genus,6981333651723785547
5774812076612221175,Vhulanivirus,Genus,11899485691544492006
10532887659425485032,Vicosavirus,Genus,11209872574396414561
8080649591753410609,Victorivirus,Genus,12705355343577284403
14703953547715056361,Vidavervirus,Genus,6981333651723785547
10336608877876674985,Vidquintavirus,Genus,11899485691544492006
6450611113970937759,Vieuvirus,Genus,11899485691544492006
18085018783544661959,Virgaviridae,Family,4599195356974050869
9596654409611296790,Virtovirus,Genus,4599195356974050869
6500782501394080479,Vitivirus,Genus,17725665337956966886
13873368693624471676,Viunavirus,Genus,6981333651723785547
3522979427391726182,Vividuovirus,Genus,11899485691544492006
16911982600310413610,Waikavirus,Genus,17019818600382113976
16868963156078175707,Wamavirus,Genus,17725665337956966886
5342090407851011256,Wbetavirus,Genus,11899485691544492006
4463110191347857290,Weaselvirus,Genus,11899485691544492006
111045419474608502,Webervirus,Genus,16470586083060068953
12921806062373297952,Wenilivirus,Subgenus,8810286825209589827
13771336088058926105,Wenrivirus,Genus,17862316860476623601
17143697875154472227,Whispovirus,Genus,1785353413372879253
3837946391669184611,Wildcatvirus,Genus,11899485691544492006
6055953085040624811,Wilnyevirus,Genus,11899485691544492006
16201208837812049296,Winklervirus,Genus,6981333651723785547
7775778952873621387,Wizardvirus,Genus,11899485691544492006
16621216047792402274,Woesvirus,Genus,11899485691544492006
8816528900002640444,Woodruffvirus,Genus,11899485691544492006
8297461085238787530,Wphvirus,Genus,17142241886798852974
8538769324593122581,Wubeivirus,Genus,17862316860476623601
1417585949118320587,Wuhivirus,Genus,8587679391642047819
1741517974525039964,Wumivirus,Genus,10156973976592882613
10156973976592882613,Wupedeviridae,Family,12509380156458637060
4519518956391260150,Xiamenvirus,Genus,11899485691544492006
10587294476599310319,Xinmoviridae,Family,8668787291196176510
4628474279297176934,Xintolivirus,Subgenus,6741209756952200893
16665636500951890139,Xipapillomavirus,Genus,16183199706657812616
5371021088038703840,Xipdecavirus,Genus,11899485691544492006
10004612621966771782,Yatapoxvirus,Genus,6783648483763109209
4042549916061438364,Yingvirus,Genus,12065423865341309613
15228563752110905121,Yokohamavirus,Genus,6981333651723785547
5511643642801092350,Yuavirus,Genus,11899485691544492006
6366578759052527069,Yueviridae,Family,3876765134331428835
8701124350253222667,Yunchangviricetes,Class,7271607849889630245
15639977666527254977,Yuyuevirus,Genus,6366578759052527069
416424308180947150,Yvonnevirus,Genus,11899485691544492006
13563985699847087019,Zealarterivirinae,Subfamily,5139298484441750216
2601607114840278938,Zeavirus,Genus,7641791751908040520
16922116165532421458,Zetaarterivirus,Genus,2365215489606625436
7118152267784618677,Zetapapillomavirus,Genus,16183199706657812616
17738264409915031174,Zetatorquevirus,Genus,726055528227582715
6773628114567531150,Zindervirus,Genus,13920357621781878741
8151289394275084551,Zybavirus,Genus,3990036958918886630
